Time,Region,Vehicle type,Glass product,value
2023,LVA,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,LVA,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,LVA,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,LVA,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,LVA,Conventional Hybrid – Gasoline,Container glass,0.0
2023,LVA,Conventional Hybrid – Gasoline,Other glass,0.0
2023,LVA,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,LVA,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,LVA,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,MLT,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,MLT,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,MLT,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,MLT,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,MLT,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,MLT,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,MLT,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,MLT,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,MLT,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,MLT,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,MLT,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,MLT,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,MLT,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,MLT,Internal Combustion Engine – Methanol,Container glass,0.0
2023,MLT,Internal Combustion Engine – Methanol,Other glass,0.0
2023,MLT,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,MLT,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,MLT,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,MLT,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,MLT,Plug in Hybrid – Gasoline,Container glass,0.0
2023,MLT,Plug in Hybrid – Gasoline,Other glass,0.0
2023,MLT,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,MLT,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,MLT,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,MLT,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,MLT,Conventional Hybrid – Gasoline,Container glass,0.0
2023,MLT,Conventional Hybrid – Gasoline,Other glass,0.0
2023,MLT,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,MLT,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,MLT,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,NLD,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,NLD,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,NLD,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,NLD,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,NLD,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,NLD,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,NLD,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,NLD,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,NLD,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,NLD,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,NLD,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,NLD,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,NLD,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,NLD,Internal Combustion Engine – Methanol,Container glass,0.0
2023,NLD,Internal Combustion Engine – Methanol,Other glass,0.0
2023,NLD,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,NLD,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,NLD,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,NLD,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,NLD,Plug in Hybrid – Gasoline,Container glass,0.0
2023,NLD,Plug in Hybrid – Gasoline,Other glass,0.0
2023,NLD,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,NLD,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,NLD,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,NLD,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,NLD,Conventional Hybrid – Gasoline,Container glass,0.0
2023,NLD,Conventional Hybrid – Gasoline,Other glass,0.0
2023,NLD,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,NLD,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,NLD,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,POL,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,POL,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,POL,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,POL,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,POL,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,POL,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,POL,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,POL,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,POL,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,POL,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,POL,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,POL,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,POL,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,POL,Internal Combustion Engine – Methanol,Container glass,0.0
2023,POL,Internal Combustion Engine – Methanol,Other glass,0.0
2023,POL,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,POL,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,POL,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,POL,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,POL,Plug in Hybrid – Gasoline,Container glass,0.0
2023,POL,Plug in Hybrid – Gasoline,Other glass,0.0
2023,POL,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,POL,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,POL,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,POL,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,POL,Conventional Hybrid – Gasoline,Container glass,0.0
2023,POL,Conventional Hybrid – Gasoline,Other glass,0.0
2023,POL,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,POL,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,POL,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,PRT,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,PRT,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,PRT,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,PRT,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,PRT,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,PRT,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,PRT,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,PRT,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,PRT,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,PRT,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,PRT,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,PRT,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,PRT,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,PRT,Internal Combustion Engine – Methanol,Container glass,0.0
2023,PRT,Internal Combustion Engine – Methanol,Other glass,0.0
2023,PRT,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,PRT,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,PRT,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,PRT,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,PRT,Plug in Hybrid – Gasoline,Container glass,0.0
2023,PRT,Plug in Hybrid – Gasoline,Other glass,0.0
2023,PRT,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,PRT,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,PRT,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,PRT,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,PRT,Conventional Hybrid – Gasoline,Container glass,0.0
2023,PRT,Conventional Hybrid – Gasoline,Other glass,0.0
2023,PRT,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,PRT,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,PRT,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,ROU,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,ROU,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,ROU,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,ROU,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,ROU,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,ROU,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,ROU,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,ROU,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,ROU,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,ROU,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,ROU,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,ROU,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,ROU,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,ROU,Internal Combustion Engine – Methanol,Container glass,0.0
2023,ROU,Internal Combustion Engine – Methanol,Other glass,0.0
2023,ROU,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,ROU,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,ROU,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,ROU,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,ROU,Plug in Hybrid – Gasoline,Container glass,0.0
2023,ROU,Plug in Hybrid – Gasoline,Other glass,0.0
2023,ROU,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,ROU,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,ROU,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,ROU,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,ROU,Conventional Hybrid – Gasoline,Container glass,0.0
2023,ROU,Conventional Hybrid – Gasoline,Other glass,0.0
2023,ROU,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,ROU,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,ROU,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,SVK,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,SVK,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,SVK,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,SVK,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,SVK,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,SVK,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,SVK,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,SVK,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,SVK,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,SVK,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,SVK,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,SVK,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,SVK,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,SVK,Internal Combustion Engine – Methanol,Container glass,0.0
2023,SVK,Internal Combustion Engine – Methanol,Other glass,0.0
2023,SVK,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,SVK,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,SVK,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,SVK,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,SVK,Plug in Hybrid – Gasoline,Container glass,0.0
2023,SVK,Plug in Hybrid – Gasoline,Other glass,0.0
2023,SVK,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,SVK,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,SVK,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,SVK,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,SVK,Conventional Hybrid – Gasoline,Container glass,0.0
2023,SVK,Conventional Hybrid – Gasoline,Other glass,0.0
2023,SVK,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,SVK,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,SVK,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,SVN,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,SVN,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,SVN,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,SVN,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,SVN,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,SVN,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,SVN,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,SVN,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,SVN,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,SVN,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,SVN,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,SVN,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,SVN,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,SVN,Internal Combustion Engine – Methanol,Container glass,0.0
2023,SVN,Internal Combustion Engine – Methanol,Other glass,0.0
2023,SVN,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
2023,SVN,Electric Vehicle/Pure Electric Engine,Container glass,0.0
2023,SVN,Electric Vehicle/Pure Electric Engine,Other glass,0.0
2023,SVN,Plug in Hybrid – Gasoline,Flat glass,3200.0
2023,SVN,Plug in Hybrid – Gasoline,Container glass,0.0
2023,SVN,Plug in Hybrid – Gasoline,Other glass,0.0
2023,SVN,Plug in Hybrid – Diesel Oil,Flat glass,3200.0
2023,SVN,Plug in Hybrid – Diesel Oil,Container glass,0.0
2023,SVN,Plug in Hybrid – Diesel Oil,Other glass,0.0
2023,SVN,Conventional Hybrid – Gasoline,Flat glass,3200.0
2023,SVN,Conventional Hybrid – Gasoline,Container glass,0.0
2023,SVN,Conventional Hybrid – Gasoline,Other glass,0.0
2023,SVN,Conventional Hybrid – Diesel Oil,Flat glass,3200.0
2023,SVN,Conventional Hybrid – Diesel Oil,Container glass,0.0
2023,SVN,Conventional Hybrid – Diesel Oil,Other glass,0.0
2023,SWE,Internal Combustion Engine – Gasoline,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Gasoline,Container glass,0.0
2023,SWE,Internal Combustion Engine – Gasoline,Other glass,0.0
2023,SWE,Internal Combustion Engine – Liquified Petroleum Gas,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Liquified Petroleum Gas,Container glass,0.0
2023,SWE,Internal Combustion Engine – Liquified Petroleum Gas,Other glass,0.0
2023,SWE,Internal Combustion Engine – Diesel Oil,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Diesel Oil,Container glass,0.0
2023,SWE,Internal Combustion Engine – Diesel Oil,Other glass,0.0
2023,SWE,Internal Combustion Engine – Natural Gas,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Natural Gas,Container glass,0.0
2023,SWE,Internal Combustion Engine – Natural Gas,Other glass,0.0
2023,SWE,Internal Combustion Engine – Ethanol,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Ethanol,Container glass,0.0
2023,SWE,Internal Combustion Engine – Ethanol,Other glass,0.0
2023,SWE,Internal Combustion Engine – Biodiesel,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Biodiesel,Container glass,0.0
2023,SWE,Internal Combustion Engine – Biodiesel,Other glass,0.0
2023,SWE,Internal Combustion Engine – Methanol,Flat glass,3200.0
2023,SWE,Internal Combustion Engine – Methanol,Container glass,0.0
2023,SWE,Internal Combustion Engine – Methanol,Other glass,0.0
2023,SWE,Electric Vehicle/Pure Electric Engine,Flat glass,3200.0
