Region;Product;Year;value
SVN;Precast concrete (not reinforced);2026;0
SVN;Precast concrete (not reinforced);2027;0
SVN;Precast concrete (not reinforced);2028;0
SVN;Precast concrete (not reinforced);2029;0
SVN;Precast concrete (not reinforced);2030;0
SVN;Precast concrete (not reinforced);2031;0
SVN;Precast concrete (not reinforced);2032;0
SVN;Precast concrete (not reinforced);2033;0
SVN;Precast concrete (not reinforced);2034;0
SVN;Precast concrete (not reinforced);2035;0
SVN;Precast concrete (not reinforced);2036;0
SVN;Precast concrete (not reinforced);2037;0
SVN;Precast concrete (not reinforced);2038;0
SVN;Precast concrete (not reinforced);2039;0
SVN;Precast concrete (not reinforced);2040;0
SVN;Precast concrete (not reinforced);2041;0
SVN;Precast concrete (not reinforced);2042;0
SVN;Precast concrete (not reinforced);2043;0
SVN;Precast concrete (not reinforced);2044;0
SVN;Precast concrete (not reinforced);2045;0
SVN;Precast concrete (not reinforced);2046;0
SVN;Precast concrete (not reinforced);2047;0
SVN;Precast concrete (not reinforced);2048;0
SVN;Precast concrete (not reinforced);2049;0
SVN;Precast concrete (not reinforced);2050;0
SVN;Transport concrete (reinforced);2020;0
SVN;Transport concrete (reinforced);2021;0
SVN;Transport concrete (reinforced);2022;0
SVN;Transport concrete (reinforced);2023;0
SVN;Transport concrete (reinforced);2024;0
SVN;Transport concrete (reinforced);2025;0
SVN;Transport concrete (reinforced);2026;0
SVN;Transport concrete (reinforced);2027;0
SVN;Transport concrete (reinforced);2028;0
SVN;Transport concrete (reinforced);2029;0
SVN;Transport concrete (reinforced);2030;0
SVN;Transport concrete (reinforced);2031;0
SVN;Transport concrete (reinforced);2032;0
SVN;Transport concrete (reinforced);2033;0
SVN;Transport concrete (reinforced);2034;0
SVN;Transport concrete (reinforced);2035;0
SVN;Transport concrete (reinforced);2036;0
SVN;Transport concrete (reinforced);2037;0
SVN;Transport concrete (reinforced);2038;0
SVN;Transport concrete (reinforced);2039;0
SVN;Transport concrete (reinforced);2040;0
SVN;Transport concrete (reinforced);2041;0
SVN;Transport concrete (reinforced);2042;0
SVN;Transport concrete (reinforced);2043;0
SVN;Transport concrete (reinforced);2044;0
SVN;Transport concrete (reinforced);2045;0
SVN;Transport concrete (reinforced);2046;0
SVN;Transport concrete (reinforced);2047;0
SVN;Transport concrete (reinforced);2048;0
SVN;Transport concrete (reinforced);2049;0
SVN;Transport concrete (reinforced);2050;0
SVN;Precast concrete (reinforced);2020;0
SVN;Precast concrete (reinforced);2021;0
SVN;Precast concrete (reinforced);2022;0
SVN;Precast concrete (reinforced);2023;0
SVN;Precast concrete (reinforced);2024;0
SVN;Precast concrete (reinforced);2025;0
SVN;Precast concrete (reinforced);2026;0
SVN;Precast concrete (reinforced);2027;0
SVN;Precast concrete (reinforced);2028;0
SVN;Precast concrete (reinforced);2029;0
SVN;Precast concrete (reinforced);2030;0
SVN;Precast concrete (reinforced);2031;0
SVN;Precast concrete (reinforced);2032;0
SVN;Precast concrete (reinforced);2033;0
SVN;Precast concrete (reinforced);2034;0
SVN;Precast concrete (reinforced);2035;0
SVN;Precast concrete (reinforced);2036;0
SVN;Precast concrete (reinforced);2037;0
SVN;Precast concrete (reinforced);2038;0
SVN;Precast concrete (reinforced);2039;0
SVN;Precast concrete (reinforced);2040;0
SVN;Precast concrete (reinforced);2041;0
SVN;Precast concrete (reinforced);2042;0
SVN;Precast concrete (reinforced);2043;0
SVN;Precast concrete (reinforced);2044;0
SVN;Precast concrete (reinforced);2045;0
SVN;Precast concrete (reinforced);2046;0
SVN;Precast concrete (reinforced);2047;0
SVN;Precast concrete (reinforced);2048;0
SVN;Precast concrete (reinforced);2049;0
SVN;Precast concrete (reinforced);2050;0
SWE;Transport concrete (not reinforced);2020;0
SWE;Transport concrete (not reinforced);2021;0
SWE;Transport concrete (not reinforced);2022;0
SWE;Transport concrete (not reinforced);2023;0
SWE;Transport concrete (not reinforced);2024;0
SWE;Transport concrete (not reinforced);2025;0
SWE;Transport concrete (not reinforced);2026;0
SWE;Transport concrete (not reinforced);2027;0
SWE;Transport concrete (not reinforced);2028;0
SWE;Transport concrete (not reinforced);2029;0
SWE;Transport concrete (not reinforced);2030;0
SWE;Transport concrete (not reinforced);2031;0
SWE;Transport concrete (not reinforced);2032;0
SWE;Transport concrete (not reinforced);2033;0
SWE;Transport concrete (not reinforced);2034;0
SWE;Transport concrete (not reinforced);2035;0
SWE;Transport concrete (not reinforced);2036;0
SWE;Transport concrete (not reinforced);2037;0
SWE;Transport concrete (not reinforced);2038;0
SWE;Transport concrete (not reinforced);2039;0
SWE;Transport concrete (not reinforced);2040;0
SWE;Transport concrete (not reinforced);2041;0
SWE;Transport concrete (not reinforced);2042;0
SWE;Transport concrete (not reinforced);2043;0
SWE;Transport concrete (not reinforced);2044;0
SWE;Transport concrete (not reinforced);2045;0
SWE;Transport concrete (not reinforced);2046;0
SWE;Transport concrete (not reinforced);2047;0
SWE;Transport concrete (not reinforced);2048;0
SWE;Transport concrete (not reinforced);2049;0
SWE;Transport concrete (not reinforced);2050;0
SWE;Precast concrete (not reinforced);2020;0
SWE;Precast concrete (not reinforced);2021;0
SWE;Precast concrete (not reinforced);2022;0
SWE;Precast concrete (not reinforced);2023;0
SWE;Precast concrete (not reinforced);2024;0
SWE;Precast concrete (not reinforced);2025;0
SWE;Precast concrete (not reinforced);2026;0
SWE;Precast concrete (not reinforced);2027;0
SWE;Precast concrete (not reinforced);2028;0
SWE;Precast concrete (not reinforced);2029;0
SWE;Precast concrete (not reinforced);2030;0
SWE;Precast concrete (not reinforced);2031;0
SWE;Precast concrete (not reinforced);2032;0
SWE;Precast concrete (not reinforced);2033;0
SWE;Precast concrete (not reinforced);2034;0
SWE;Precast concrete (not reinforced);2035;0
SWE;Precast concrete (not reinforced);2036;0
SWE;Precast concrete (not reinforced);2037;0
SWE;Precast concrete (not reinforced);2038;0
SWE;Precast concrete (not reinforced);2039;0
SWE;Precast concrete (not reinforced);2040;0
SWE;Precast concrete (not reinforced);2041;0
SWE;Precast concrete (not reinforced);2042;0
SWE;Precast concrete (not reinforced);2043;0
SWE;Precast concrete (not reinforced);2044;0
SWE;Precast concrete (not reinforced);2045;0
SWE;Precast concrete (not reinforced);2046;0
SWE;Precast concrete (not reinforced);2047;0
SWE;Precast concrete (not reinforced);2048;0
SWE;Precast concrete (not reinforced);2049;0
SWE;Precast concrete (not reinforced);2050;0
SWE;Transport concrete (reinforced);2020;0
SWE;Transport concrete (reinforced);2021;0
SWE;Transport concrete (reinforced);2022;0
SWE;Transport concrete (reinforced);2023;0
SWE;Transport concrete (reinforced);2024;0
SWE;Transport concrete (reinforced);2025;0
SWE;Transport concrete (reinforced);2026;0
SWE;Transport concrete (reinforced);2027;0
SWE;Transport concrete (reinforced);2028;0
SWE;Transport concrete (reinforced);2029;0
SWE;Transport concrete (reinforced);2030;0
SWE;Transport concrete (reinforced);2031;0
SWE;Transport concrete (reinforced);2032;0
SWE;Transport concrete (reinforced);2033;0
SWE;Transport concrete (reinforced);2034;0
SWE;Transport concrete (reinforced);2035;0
SWE;Transport concrete (reinforced);2036;0
SWE;Transport concrete (reinforced);2037;0
SWE;Transport concrete (reinforced);2038;0
SWE;Transport concrete (reinforced);2039;0
SWE;Transport concrete (reinforced);2040;0
SWE;Transport concrete (reinforced);2041;0
SWE;Transport concrete (reinforced);2042;0
SWE;Transport concrete (reinforced);2043;0
SWE;Transport concrete (reinforced);2044;0
SWE;Transport concrete (reinforced);2045;0
SWE;Transport concrete (reinforced);2046;0
SWE;Transport concrete (reinforced);2047;0
SWE;Transport concrete (reinforced);2048;0
SWE;Transport concrete (reinforced);2049;0
SWE;Transport concrete (reinforced);2050;0
SWE;Precast concrete (reinforced);2020;0
SWE;Precast concrete (reinforced);2021;0
SWE;Precast concrete (reinforced);2022;0
SWE;Precast concrete (reinforced);2023;0
SWE;Precast concrete (reinforced);2024;0
SWE;Precast concrete (reinforced);2025;0
SWE;Precast concrete (reinforced);2026;0
SWE;Precast concrete (reinforced);2027;0
SWE;Precast concrete (reinforced);2028;0
SWE;Precast concrete (reinforced);2029;0
SWE;Precast concrete (reinforced);2030;0
SWE;Precast concrete (reinforced);2031;0
SWE;Precast concrete (reinforced);2032;0
SWE;Precast concrete (reinforced);2033;0
SWE;Precast concrete (reinforced);2034;0
SWE;Precast concrete (reinforced);2035;0
SWE;Precast concrete (reinforced);2036;0
SWE;Precast concrete (reinforced);2037;0
SWE;Precast concrete (reinforced);2038;0
SWE;Precast concrete (reinforced);2039;0
SWE;Precast concrete (reinforced);2040;0
SWE;Precast concrete (reinforced);2041;0
SWE;Precast concrete (reinforced);2042;0
SWE;Precast concrete (reinforced);2043;0
SWE;Precast concrete (reinforced);2044;0
SWE;Precast concrete (reinforced);2045;0
SWE;Precast concrete (reinforced);2046;0
SWE;Precast concrete (reinforced);2047;0
SWE;Precast concrete (reinforced);2048;0
SWE;Precast concrete (reinforced);2049;0
SWE;Precast concrete (reinforced);2050;0
